OBJECTID,LocationDesc,Bound,StartDate,StartDay,EndDate,EndDay,ADTVolume,AMVolume,AMPkHrVol,PMVolume,PMPkHrVol,ExceptType,Comment,CountID,LocationID,CountType,x,y
3446,SE 28TH AVE S of CLINTON ST,S,8/11/2015,WED,8/13/2015,FRI,45,8,3,37,6,Bike Count,ONLY BIKES,15081273B.VL2,LEG44193,VOLUME,-13651960.0843,5701124.476899996
3447,SE 28TH AVE S of CORA ST,N,9/10/2017,MON,9/13/2017,THU,216,97,35,119,19,Normal Weekday,WITH BIKES,17091181.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3448,SE 28TH AVE S of CORA ST,S,9/10/2017,MON,9/13/2017,THU,1601,538,154,1063,183,Normal Weekday,WITH BIKES,17091181.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3449,SE 28TH AVE S of CORA ST,N,9/10/2017,MON,9/13/2017,THU,150,60,15,90,13,Normal Weekday,WITHOUT BIKES,17091181A.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3450,SE 28TH AVE S of CORA ST,S,9/10/2017,MON,9/13/2017,THU,1405,493,143,912,149,Normal Weekday,WITHOUT BIKES,17091181A.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3451,SE 28TH AVE S of CORA ST,N,9/10/2017,MON,9/13/2017,THU,69,40,20,29,7,Bike Count,ONLY BIKES,17091181B.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3452,SE 28TH AVE S of CORA ST,S,9/10/2017,MON,9/13/2017,THU,208,54,16,154,39,Bike Count,ONLY BIKES,17091181B.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3453,SE 28TH AVE S of CORA ST,E,3/12/2019,WED,3/14/2019,FRI,245,97,28,148,22,Normal Weekday,@ 4305,190313102.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3454,SE 28TH AVE S of CORA ST,W,3/12/2019,WED,3/14/2019,FRI,377,127,35,250,41,Normal Weekday,@ 4305,190313102.VL2,LEG44173,VOLUME,-13651958.069400001,5699303.228399999
3455,SE 28TH AVE S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,248,89,21,159,24,Normal Weekday,WITH BIKES,15080371.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3456,SE 28TH AVE S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,247,83,21,164,27,Normal Weekday,WITH BIKES,15080371.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3457,SE 28TH AVE S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,224,81,20,143,22,Normal Weekday,WITHOUT BIKES,15080371A.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3458,SE 28TH AVE S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,227,78,20,149,24,Normal Weekday,WITHOUT BIKES,15080371A.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3459,SE 28TH AVE S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,35,12,3,23,3,Bike Count,ONLY BIKES,15080371B.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3460,SE 28TH AVE S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,26,7,2,19,4,Bike Count,ONLY BIKES,15080371B.VL2,LEG44143,VOLUME,-13651959.6372,5701324.925800003
3461,SE 28TH AVE S of SE POWELL BLVD,N,9/26/2017,WED,9/28/2017,FRI,383,132,34,251,44,Normal Weekday,WITH BIKES,17092684.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3462,SE 28TH AVE S of SE POWELL BLVD,S,9/26/2017,WED,9/28/2017,FRI,634,251,67,383,65,Normal Weekday,WITH BIKES,17092684.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3463,SE 28TH AVE S of SE POWELL BLVD,N,9/26/2017,WED,9/28/2017,FRI,278,111,28,167,28,Normal Weekday,WITHOUT BIKES,17092684A.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3464,SE 28TH AVE S of SE POWELL BLVD,S,9/26/2017,WED,9/28/2017,FRI,579,235,62,344,54,Normal Weekday,WITHOUT BIKES,17092684A.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3465,SE 28TH AVE S of SE POWELL BLVD,N,9/26/2017,WED,9/28/2017,FRI,122,26,7,96,22,Bike Count,ONLY BIKES,17092684B.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3466,SE 28TH AVE S of SE POWELL BLVD,S,9/26/2017,WED,9/28/2017,FRI,71,22,6,49,13,Bike Count,ONLY BIKES,17092684B.VL2,LEG44201,VOLUME,-13651955.762600001,5700210.622599997
3467,SE 28TH PL N of FRANCIS ST,N,1/9/2019,THU,1/10/2019,FRI,392,142,37,250,36,Normal Weekday,,19011005.VL2,LEG44188,VOLUME,-13651851.7319,5699777.744999997
3468,SE 28TH PL N of FRANCIS ST,S,1/9/2019,THU,1/10/2019,FRI,372,115,43,257,40,Normal Weekday,,19011005.VL2,LEG44188,VOLUME,-13651851.7319,5699777.744999997
3469,SE 28TH PL N of FRANCIS ST,S,3/12/2019,WED,3/14/2019,FRI,436,171,59,265,39,Normal Weekday,@ 3722,19031385.VL2,LEG44188,VOLUME,-13651851.7319,5699777.744999997
3470,SE 28TH PL N of FRANCIS ST,N,3/12/2019,WED,3/14/2019,FRI,438,174,41,264,35,Normal Weekday,@ 3722,19031385.VL2,LEG44188,VOLUME,-13651851.7319,5699777.744999997
3471,SE 28TH PL N of HOLGATE BLVD,N,4/5/2016,WED,4/6/2016,THU,161,60,16,101,16,Normal Weekday,WITH BIKES,16040473.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3472,SE 28TH PL N of HOLGATE BLVD,S,4/5/2016,WED,4/6/2016,THU,106,38,13,68,12,Normal Weekday,WITH BIKES,16040473.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3473,SE 28TH PL N of HOLGATE BLVD,N,4/5/2016,WED,4/6/2016,THU,160,59,15,101,16,Normal Weekday,WITHOUT BIKES,16040473A.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3474,SE 28TH PL N of HOLGATE BLVD,S,4/5/2016,WED,4/6/2016,THU,102,36,12,66,12,Normal Weekday,WITHOUT BIKES,16040473A.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3475,SE 28TH PL N of HOLGATE BLVD,N,10/25/2017,THU,10/26/2017,FRI,504,159,54,345,55,Normal Weekday,@ 2305,17102685.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3476,SE 28TH PL N of HOLGATE BLVD,S,10/25/2017,THU,10/26/2017,FRI,286,100,29,186,31,Normal Weekday,@ 2305,17102685.VL2,LEG44162,VOLUME,-13651846.6064,5699066.1521999985
3477,SE 28TH PL N of LONG ST,N,4/29/2018,MON,5/2/2018,THU,83,27,8,56,9,Normal Weekday,@ 4627,18050109.VL2,LEG44166,VOLUME,-13651810.9808,5698849.143799998
3478,SE 28TH PL N of LONG ST,S,4/29/2018,MON,5/2/2018,THU,69,20,6,49,8,Normal Weekday,@ 4627,18050109.VL2,LEG44166,VOLUME,-13651810.9808,5698849.143799998
3479,SE 28TH PL S of CARUTHERS ST,N,6/12/2017,TUE,6/14/2017,THU,543,172,57,371,53,Normal Weekday,@ 823,17061382.VL2,LEG44239,VOLUME,-13651857.6281,5701435.551399998
3480,SE 28TH PL S of CARUTHERS ST,S,6/12/2017,TUE,6/14/2017,THU,499,173,63,326,72,Normal Weekday,@ 823,17061382.VL2,LEG44239,VOLUME,-13651857.6281,5701435.551399998
3481,SE 28TH PL S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,260,57,18,203,26,Normal Weekday,WITH BIKES,15080374.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3482,SE 28TH PL S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,444,95,33,349,56,Normal Weekday,WITH BIKES,15080374.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3483,SE 28TH PL S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,218,47,12,171,25,Normal Weekday,WITH BIKES,15080374A.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3484,SE 28TH PL S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,353,75,24,278,45,Normal Weekday,WITH BIKES,15080374A.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3485,SE 28TH PL S of DIVISION ST,N,8/2/2015,MON,8/4/2015,WED,53,15,6,38,8,Normal Weekday,WITH BIKES,15080374B.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3486,SE 28TH PL S of DIVISION ST,S,8/2/2015,MON,8/4/2015,WED,104,22,9,82,12,Normal Weekday,WITH BIKES,15080374B.VL2,LEG44195,VOLUME,-13651846.6736,5701325.747599997
3487,SE 28TH PL S of HARRISON ST,N,4/30/2019,WED,5/2/2019,FRI,368,139,60,229,37,Normal Weekday,@ 2034,19050171.VL2,LEG44237,VOLUME,-13651860.558,5701905.256200001
3488,SE 28TH PL S of HARRISON ST,S,4/30/2019,WED,5/2/2019,FRI,310,115,53,195,33,Normal Weekday,@ 2034,19050171.VL2,LEG44237,VOLUME,-13651860.558,5701905.256200001
3489,SE 28TH PL S of HOLGATE BLVD,N,4/4/2018,THU,4/5/2018,FRI,152,49,22,103,32,Normal Weekday,@ 4616,180405104.VL2,LEG44163,VOLUME,-13651810.914099999,5699022.948600002
3490,SE 28TH PL S of HOLGATE BLVD,S,4/4/2018,THU,4/5/2018,FRI,119,47,17,72,17,Normal Weekday,@ 4616,180405104.VL2,LEG44163,VOLUME,-13651810.914099999,5699022.948600002
3491,SE 28TH PL S of HOLGATE BLVD,N,12/3/2018,TUE,12/6/2018,FRI,156,44,16,112,25,Normal Weekday,,181204100.VL2,LEG44163,VOLUME,-13651810.914099999,5699022.948600002
3492,SE 28TH PL S of HOLGATE BLVD,S,12/3/2018,TUE,12/6/2018,FRI,124,44,14,80,15,Normal Weekday,,181204100.VL2,LEG44163,VOLUME,-13651810.914099999,5699022.948600002
3493,SE 28TH PL S of LONG ST,N,5/2/2018,THU,5/3/2018,FRI,23,11,3,12,4,Normal Weekday,@ 4627,18050309.VL2,LEG44179,VOLUME,-13651811.072900001,5698805.613499999
3494,SE 28TH PL S of LONG ST,S,5/2/2018,THU,5/3/2018,FRI,12,2,1,10,3,Normal Weekday,@ 4627,18050309.VL2,LEG44179,VOLUME,-13651811.072900001,5698805.613499999
3495,SE 28TH PL S of POWELL BLVD,N,10/1/2017,MON,10/4/2017,THU,522,206,61,316,39,Normal Weekday,@3536,17100275.VL2,LEG44203,VOLUME,-13651842.4503,5700178.032899998
3496,SE 28TH PL S of POWELL BLVD,S,10/1/2017,MON,10/4/2017,THU,725,277,63,448,52,Normal Weekday,@3536,17100275.VL2,LEG44203,VOLUME,-13651842.4503,5700178.032899998
3497,SE 29TH AVE N of HARRISON ST,N,4/30/2019,WED,5/2/2019,FRI,304,101,27,203,32,Normal Weekday,@ 1933,19050180.VL2,LEG44316,VOLUME,-13651793.500799999,5701948.556999996
3498,SE 29TH AVE N of HARRISON ST,S,4/30/2019,WED,5/2/2019,FRI,410,119,26,291,46,Normal Weekday,@ 1933,19050180.VL2,LEG44316,VOLUME,-13651793.500799999,5701948.556999996
3499,SE 29TH AVE N of HARRISON ST,N,3/7/2018,THU,3/8/2018,FRI,149,51,14,98,17,Normal Weekday,@ 1925,18030807.VL2,LEG44316,VOLUME,-13651793.500799999,5701948.556999996
3500,SE 29TH AVE N of HARRISON ST,S,3/7/2018,THU,3/8/2018,FRI,384,92,27,292,48,Normal Weekday,@ 1925,18030807.VL2,LEG44316,VOLUME,-13651793.500799999,5701948.556999996
3501,SE 29TH AVE N of MARKET ST,N,10/1/2017,MON,10/4/2017,THU,237,62,17,175,27,Normal Weekday,WITH BIKES,17100282.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3502,SE 29TH AVE N of MARKET ST,S,10/1/2017,MON,10/4/2017,THU,478,116,27,362,53,Normal Weekday,WITH BIKES,17100282.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3503,SE 29TH AVE N of MARKET ST,N,10/1/2017,MON,10/4/2017,THU,210,59,17,151,24,Normal Weekday,WITHOUT BIKES,17100282A.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3504,SE 29TH AVE N of MARKET ST,S,10/1/2017,MON,10/4/2017,THU,420,105,24,315,48,Normal Weekday,WITHOUT BIKES,17100282A.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3505,SE 29TH AVE N of MARKET ST,N,10/1/2017,MON,10/4/2017,THU,32,4,2,28,6,Bike Count,ONLY BIKES,17100282B.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3506,SE 29TH AVE N of MARKET ST,S,10/1/2017,MON,10/4/2017,THU,51,12,4,39,7,Bike Count,ONLY BIKES,17100282B.VL2,LEG44262,VOLUME,-13651792.4016,5702271.431400001
3507,SE 29TH AVE N of STARK ST,N,3/28/2016,TUE,3/30/2016,THU,325,120,25,205,28,Normal Weekday,WITHOUT BIKES,16032975A.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3508,SE 29TH AVE N of STARK ST,S,3/28/2016,TUE,3/30/2016,THU,212,71,10,141,20,Normal Weekday,WITHOUT BIKES,16032975A.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3509,SE 29TH AVE N of STARK ST,N,3/28/2016,TUE,3/30/2016,THU,107,50,16,57,10,Bike Count,ONLY BIKES,16032975B.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3510,SE 29TH AVE N of STARK ST,S,3/28/2016,TUE,3/30/2016,THU,67,24,6,43,9,Bike Count,ONLY BIKES,16032975B.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3511,SE 29TH AVE N of STARK ST,N,3/28/2016,TUE,3/30/2016,THU,420,162,37,258,33,Normal Weekday,WITH BIKES,16032975.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3512,SE 29TH AVE N of STARK ST,S,3/28/2016,TUE,3/30/2016,THU,264,86,13,178,26,Normal Weekday,WITH BIKES,16032975.VL2,LEG44324,VOLUME,-13651769.4519,5703670.858400002
3513,SE 29TH AVE S of CLINTON ST,N,9/1/2015,WED,9/2/2015,THU,493,192,50,301,43,Normal Weekday,WITH BIKES,15090272.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3514,SE 29TH AVE S of CLINTON ST,S,9/1/2015,WED,9/2/2015,THU,388,109,27,279,46,Normal Weekday,WITH BIKES,15090272.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3515,SE 29TH AVE S of CLINTON ST,N,9/1/2015,WED,9/2/2015,THU,433,168,43,265,40,Normal Weekday,WITHOUT BIKES,15090272A.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3516,SE 29TH AVE S of CLINTON ST,S,9/1/2015,WED,9/2/2015,THU,319,92,21,227,40,Normal Weekday,WITHOUT BIKES,15090272A.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3517,SE 29TH AVE S of CLINTON ST,N,9/1/2015,WED,9/2/2015,THU,61,24,9,37,6,Bike Count,ONLY BIKES,15090272B.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3518,SE 29TH AVE S of CLINTON ST,S,9/1/2015,WED,9/2/2015,THU,69,17,6,52,8,Bike Count,ONLY BIKES,15090272B.VL2,LEG44267,VOLUME,-13651734.2595,5701123.939400002
3519,SE 29TH AVE S of CORA ST,N,2/11/2019,TUE,2/14/2019,FRI,171,57,21,114,18,Normal Weekday,@ 4344,190212102.VL2,LEG44279,VOLUME,-13651736.7808,5699302.571900003
3520,SE 29TH AVE S of CORA ST,S,2/11/2019,TUE,2/14/2019,FRI,123,41,14,82,12,Normal Weekday,@ 4344,190212102.VL2,LEG44279,VOLUME,-13651736.7808,5699302.571900003
3521,SE 29TH AVE S of DIVISION ST,N,9/2/2015,THU,9/3/2015,FRI,518,159,39,359,53,Normal Weekday,WITH BIKES,15090372.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3522,SE 29TH AVE S of DIVISION ST,S,9/2/2015,THU,9/3/2015,FRI,441,97,25,344,59,Normal Weekday,WITH BIKES,15090372.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3523,SE 29TH AVE S of DIVISION ST,N,9/2/2015,THU,9/3/2015,FRI,477,149,35,328,48,Normal Weekday,WITHOUT BIKES,15090372A.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3524,SE 29TH AVE S of DIVISION ST,S,9/2/2015,THU,9/3/2015,FRI,411,88,21,323,50,Normal Weekday,WITHOUT BIKES,15090372A.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3525,SE 29TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,16,8,4,8,2,Weekend/Holiday,ONLY BIKES,15121171B.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3526,SE 29TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,95,27,9,68,9,Weekend/Holiday,ONLY BIKES,15121171B.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3527,SE 29TH AVE S of DIVISION ST,N,9/2/2015,THU,9/3/2015,FRI,41,10,4,31,9,Bike Count,ONLY BIKES,15090372B.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3528,SE 29TH AVE S of DIVISION ST,S,9/2/2015,THU,9/3/2015,FRI,33,9,4,24,9,Bike Count,ONLY BIKES,15090372B.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3529,SE 29TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,380,112,24,268,32,Weekend/Holiday,WITH BIKES,15121171.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3530,SE 29TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,387,97,29,290,38,Weekend/Holiday,WITH BIKES,15121171.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3531,SE 29TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,368,107,22,261,31,Weekend/Holiday,WITHOUT BIKES,15121171A.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3532,SE 29TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,310,76,21,234,29,Weekend/Holiday,WITHOUT BIKES,15121171A.VL2,LEG44265,VOLUME,-13651733.8074,5701324.388300002
3533,SE 29TH AVE S of HOLGATE BLVD,N,4/4/2018,THU,4/5/2018,FRI,95,43,17,52,10,Normal Weekday,@ 4616,18040582.VL2,LEG44281,VOLUME,-13651702.449099999,5699022.872400001
3534,SE 29TH AVE S of HOLGATE BLVD,S,4/4/2018,THU,4/5/2018,FRI,113,44,25,69,13,Normal Weekday,@ 4616,18040582.VL2,LEG44281,VOLUME,-13651702.449099999,5699022.872400001
3535,SE 29TH AVE S of HOLGATE BLVD,N,12/3/2018,TUE,12/6/2018,FRI,100,55,24,45,7,Normal Weekday,@ 4608,181204106.VL2,LEG44281,VOLUME,-13651702.449099999,5699022.872400001
3536,SE 29TH AVE S of HOLGATE BLVD,S,12/3/2018,TUE,12/6/2018,FRI,89,30,14,59,12,Normal Weekday,@ 4608,181204106.VL2,LEG44281,VOLUME,-13651702.449099999,5699022.872400001
3537,SE 30TH AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,345,89,22,256,35,Normal Weekday,WITH BIKES,15091672.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3538,SE 30TH AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,584,125,35,459,75,Normal Weekday,WITH BIKES,15091672.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3539,SE 30TH AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,302,80,19,222,32,Normal Weekday,WITHOUT BIKES,15091672A.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3540,SE 30TH AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,480,106,29,374,65,Normal Weekday,WITHOUT BIKES,15091672A.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3541,SE 30TH AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,50,10,3,40,7,Bike Count,ONLY BIKES,15091672B.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3542,SE 30TH AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,115,23,8,92,14,Bike Count,ONLY BIKES,15091672B.VL2,LEG44404,VOLUME,-13651621.1809,5701167.367600001
3543,SE 30TH AVE N of GRANT ST,N,4/30/2019,WED,5/2/2019,FRI,1024,355,92,669,91,Normal Weekday,@ 2104,190501105.VL2,LEG44454,VOLUME,-13651637.0449,5701757.854500003
3544,SE 30TH AVE N of GRANT ST,S,4/30/2019,WED,5/2/2019,FRI,1748,412,95,1336,199,Normal Weekday,@ 2104,190501105.VL2,LEG44454,VOLUME,-13651637.0449,5701757.854500003
3545,SE 30TH AVE N of HARRISON ST / LINCOLN ST,N,5/3/2017,THU,5/4/2017,FRI,2154,819,193,1335,176,Normal Weekday,@1964,17050476.VL2,LEG44400,VOLUME,-13651636.8322,5701932.1853
3546,SE 30TH AVE N of HARRISON ST / LINCOLN ST,S,5/3/2017,THU,5/4/2017,FRI,2635,691,155,1944,276,Normal Weekday,@1964,17050476.VL2,LEG44400,VOLUME,-13651636.8322,5701932.1853
3547,SE 30TH AVE S of ANKENY ST,N,2/9/2015,TUE,2/11/2015,THU,285,115,33,170,27,Normal Weekday,@ 142,15021004.VL2,LEG44367,VOLUME,-13651660.129700001,5704075.837700002
3548,SE 30TH AVE S of ANKENY ST,S,2/9/2015,TUE,2/11/2015,THU,262,92,24,170,26,Normal Weekday,@ 142,15021004.VL2,LEG44367,VOLUME,-13651660.129700001,5704075.837700002
3549,SE 30TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,349,84,25,265,36,Weekend/Holiday,WITH BIKES,15121172.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3550,SE 30TH AVE S of DIVISION ST,S,6/24/2016,SAT,6/25/2016,SUN,471,83,21,388,58,Weekend/Holiday,@ 2533,16062313.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3551,SE 30TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,563,126,40,437,56,Weekend/Holiday,WITH BIKES,15121172.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3552,SE 30TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,319,72,22,247,34,Weekend/Holiday,WITHOUT BIKES,15121172A.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3553,SE 30TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,501,114,36,387,53,Weekend/Holiday,WITHOUT BIKES,15121172A.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3554,SE 30TH AVE S of DIVISION ST,N,12/11/2015,SAT,12/12/2015,SUN,43,14,4,29,6,Weekend/Holiday,ONLY BIKES,15121172B.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3555,SE 30TH AVE S of DIVISION ST,S,12/11/2015,SAT,12/12/2015,SUN,69,14,6,55,9,Weekend/Holiday,ONLY BIKES,15121172B.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3556,SE 30TH AVE S of DIVISION ST,N,6/24/2016,SAT,6/25/2016,SUN,234,36,9,198,30,Weekend/Holiday,@ 2533,16062313.VL2,LEG44403,VOLUME,-13651620.4078,5701326.307300001
3557,SE 30TH AVE S of HARRISON ST / LINCOLN ST,N,2/12/2019,WED,2/14/2019,FRI,889,323,94,566,71,Normal Weekday,@ 2104,19021371.VL2,LEG44453,VOLUME,-13651636.6154,5701888.6483
3558,SE 30TH AVE S of HARRISON ST / LINCOLN ST,S,2/12/2019,WED,2/14/2019,FRI,1704,389,86,1315,203,Normal Weekday,@ 2104,19021371.VL2,LEG44453,VOLUME,-13651636.6154,5701888.6483
3559,SE 30TH AVE S of HARRISON ST / LINCOLN ST,N,5/3/2017,THU,5/4/2017,FRI,1122,416,105,706,102,Normal Weekday,@ 2107,17050471.VL2,LEG44453,VOLUME,-13651636.6154,5701888.6483
3560,SE 30TH AVE S of HARRISON ST / LINCOLN ST,S,5/3/2017,THU,5/4/2017,FRI,1491,339,84,1152,148,Normal Weekday,@ 2107,17050471.VL2,LEG44453,VOLUME,-13651636.6154,5701888.6483
3561,SE 30TH AVE S of HOLGATE BLVD,N,9/4/2018,WED,9/6/2018,FRI,762,371,106,391,52,Normal Weekday,@4515,18090504.VL2,LEG44419,VOLUME,-13651593.9801,5699022.639600001
3562,SE 30TH AVE S of HOLGATE BLVD,S,9/4/2018,WED,9/6/2018,FRI,602,178,37,424,51,Normal Weekday,@4515,18090504.VL2,LEG44419,VOLUME,-13651593.9801,5699022.639600001
3563,SE 30TH AVE S of SHERMAN ST,N,12/5/2017,WED,12/6/2017,THU,946,378,110,568,84,Normal Weekday,@ 2319,17120574.VL2,LEG44445,VOLUME,-13651635.9456,5701551.372599997
3564,SE 30TH AVE S of SHERMAN ST,S,12/5/2017,WED,12/6/2017,THU,1274,318,85,956,153,Normal Weekday,@ 2319,17120574.VL2,LEG44445,VOLUME,-13651635.9456,5701551.372599997
3565,SE 30TH AVE S of STEPHENS ST,n,2/12/2019,WED,2/14/2019,FRI,1982,709,182,1273,168,Normal Weekday,@ 1962,190213402.VL2,LEG44399,VOLUME,-13651639.0659,5702075.818499997
3566,SE 30TH AVE S of STEPHENS ST,s,2/12/2019,WED,2/14/2019,FRI,1951,495,110,1456,232,Normal Weekday,@ 1962,190213402.VL2,LEG44399,VOLUME,-13651639.0659,5702075.818499997
3567,SE 31ST AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,483,134,34,349,53,Normal Weekday,WITH BIKES,15091673.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3568,SE 31ST AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,536,149,39,387,60,Normal Weekday,WITH BIKES,15091673.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3569,SE 31ST AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,426,120,30,306,44,Normal Weekday,WITHOUT BIKES,15091673A.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3570,SE 31ST AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,466,132,37,334,58,Normal Weekday,WITHOUT BIKES,15091673A.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3571,SE 31ST AVE N of CLINTON ST,N,9/15/2015,WED,9/17/2015,FRI,68,18,6,50,11,Bike Count,ONLY BIKES,15091673B.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3572,SE 31ST AVE N of CLINTON ST,S,9/15/2015,WED,9/17/2015,FRI,81,19,7,62,14,Bike Count,ONLY BIKES,15091673B.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3573,SE 31ST AVE N of CLINTON ST,N,6/12/2016,MON,6/14/2016,WED,430,115,29,315,41,Normal Weekday,@ 2527,16061309.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
3574,SE 31ST AVE N of CLINTON ST,S,6/12/2016,MON,6/14/2016,WED,502,133,32,369,59,Normal Weekday,@ 2527,16061309.VL2,LEG44478,VOLUME,-13651508.3454,5701167.0933
